fid,State,County,geoid20,countyfips,centroid_zip_code,statefp20,countyfp20,tractce20,blockce20,name20,mtfcc20,funcstat20,aland20,awater20,intptlat20,intptlon20,pop20,ur20,uace20,uatype20,housing20,hex_esri_date,oz,len_meters,len_feet,len_miles,hh_linear_mile,sq_miles,hh_sq_mile,frac_urban20,is_urban20,num_block_groups,acs_households_est,acs_median_income_est,acs_date,auction_903_funding,auction_904_funding,fcc_bpt_pr,tr_cpf,fcc_caf_usvi,ntia_bip,ntia_tribal,usda_commcon,usda_reconnect,usda_rd_tl,nc_great,auction_903_funding_pct,auction_904_funding_pct,fcc_bpt_pr_pct,tr_cpf_pct,fcc_caf_usvi_pct,ntia_bip_pct,ntia_tribal_pct,usda_commcon_pct,usda_reconnect_pct,usda_rd_tl_pct,nc_great_pct,federal_funding,state_funding,any_funding,hex_info_date,num_locations,business_residential_codes,technology_codes,provider_ids,low_latencies,min_download,max_download,min_upload,max_upload,served_10_1,served_25_3,served_100_20,served_100_100,served_1000_100,served_1000_1000,len_miles_full,sq_miles_full,funding_source,served_10_1_pct,served_25_3_pct,served_100_20_pct,Unnamed: 83,served_100_100_pct,served_1000_100_pct,served_1000_1000_pct,served_10_1_flag,served_25_3_flag,served_100_20_flag,served_100_100_flag,served_1000_100_flag,served_1000_1000_flag,unserved_10_1_flag,unserved_25_3_flag,unserved_100_20_flag,unserved_100_100_flag,unserved_1000_100_flag,unserved_1000_1000_flag,served_10_1_group,served_25_3_group,served_100_20_group,served_100_100_group,served_1000_100_group,served_1000_1000_group,fully_served_10_1_flag,fully_served_25_3_flag,fully_served_100_20_flag,fully_served_100_100_flag,fully_served_1000_100_flag,fully_served_1000_1000_flag,partially_served_10_1_flag,partially_served_25_3_flag,partially_served_100_20_flag,partially_served_100_100_flag,partially_served_1000_100_flag,partially_served_1000_1000_flag,poorly_served_10_1_flag,poorly_served_25_3_flag,poorly_served_100_20_flag,poorly_served_100_100_flag,poorly_served_1000_100_flag,poorly_served_1000_1000_flag,fiber_density_group,wireless_density_group,group_order,Unserved_100_20_households
872,0,0,0,41009,97054,41,9,0,0,0,0,0,0,0,45,-122,0,0,0,0,1,0,0,1105,3627,0,1,0,3,0,0,1,3,68958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
873,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-122,0,0,0,0,13,0,0,1533,5032,0,13,0,50,0,0,1,3,68958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,13
874,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-122,0,0,0,0,16,0,0,949,3114,0,27,0,61,0,0,1,3,68958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,16
875,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-122,0,0,0,0,9,0,0,1141,3744,0,12,0,34,0,0,1,3,68958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,9
876,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-122,0,0,0,0,7,0,0,681,2236,0,16,0,27,0,0,1,3,68958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,7
877,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,45,-122,0,0,0,0,8,0,0,2205,7237,1,5,0,30,0,0,1,3,68958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,8
878,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-122,0,0,0,0,4,0,0,926,3041,0,6,0,15,0,0,1,3,68958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4
879,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,45,-122,0,0,0,0,18,0,0,3286,10782,2,8,0,69,0,0,1,3,68958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1500,1500,1500,1500,1,1,1,1,1,1,2,0,0,0,0,0,17,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,16
880,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,45,-122,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,1,3,89519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
881,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-122,0,0,0,0,2,0,0,1180,3874,0,2,0,7,0,0,1,4,89519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2
882,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-122,0,0,0,0,4,0,0,0,0,0,6,0,15,0,0,1,2,89519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4
883,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,45,-122,0,0,0,0,1,0,0,2763,9067,1,0,0,3,0,0,1,4,89519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
884,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,45,-122,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,1,4,89519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
885,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,45,-122,0,0,0,0,2,0,0,2699,8857,1,1,0,7,0,0,1,4,89519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2
887,0,0,0,41009,97054,41,9,0,0,0,0,0,0,0,45,-122,0,0,0,0,6,0,0,2082,6831,1,4,0,23,0,0,1,4,89519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1500,1500,1500,1500,3,3,3,3,3,3,1,0,0,0,0,0,3,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,3
888,0,0,0,41009,97016,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,4,0,0,380,1248,0,16,0,15,0,0,1,3,64141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1500,1500,1500,1500,2,2,2,2,2,2,0,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2
889,0,0,0,41009,97016,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,28,0,0,2871,9420,1,15,0,108,0,0,1,3,64141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,1500,1500,1500,1500,13,13,13,13,13,13,1,0,0,0,0,0,15,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,15
890,0,0,0,41009,97016,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,26,0,0,2608,8557,1,16,0,100,0,0,2,3,64539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,1,1500,1500,1500,1500,26,26,26,26,26,26,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
891,0,0,0,41009,97016,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,1,3,64141,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
892,0,0,0,41009,97016,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,6,0,0,1037,3405,0,9,0,23,0,0,1,3,64141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1500,1500,1500,1500,4,4,4,4,4,4,0,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
894,0,0,0,41009,97016,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,1,0,0,1932,6339,1,0,0,3,0,0,2,3,79337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1500,1500,1500,1500,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
895,0,0,0,41009,97016,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,19,0,0,4432,14541,2,6,0,73,0,0,2,3,73136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,1500,1500,1500,1500,14,14,14,14,14,14,2,0,0,0,0,0,5,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5
896,0,0,0,41009,97016,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,4,0,0,839,2753,0,7,0,15,0,0,2,3,82381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1500,1500,1500,1500,3,3,3,3,3,3,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
899,0,0,0,41009,97016,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,2,0,0,544,1785,0,5,0,7,0,0,1,3,64141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2
900,0,0,0,41009,97016,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,8,0,0,2735,8974,1,4,0,31,0,0,2,6,70403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1500,1500,1500,1500,8,8,8,8,8,8,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
901,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,1,0,0,1749,5741,1,0,0,3,0,0,2,14,71893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
902,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,44,0,0,4994,16388,3,14,0,170,0,0,3,8,67975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,1500,1500,1500,1500,23,23,23,23,23,23,3,0,0,0,0,0,21,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,20
903,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,24,0,0,1581,5187,0,24,0,93,0,0,2,15,71910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,1,1500,1500,1500,1500,21,21,21,21,21,21,0,0,0,0,0,0,3,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,3
904,0,0,0,41009,97016,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,2,0,0,0,0,0,3,0,7,0,0,1,3,64141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1500,1500,1500,1500,2,2,2,2,2,2,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
905,0,0,0,41009,97016,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,8,0,0,279,918,0,45,0,31,0,0,2,3,64318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1500,1500,1500,1500,6,6,6,6,6,6,0,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2
906,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,70,0,0,2313,7590,1,48,0,271,0,0,1,3,64141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,1,1500,1500,1500,1500,19,19,19,19,19,19,1,0,0,0,0,0,51,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,51
907,0,0,0,41009,97016,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,9,0,0,569,1867,0,25,0,34,0,0,1,3,82422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1500,1500,1500,1500,6,6,6,6,6,6,0,0,0,0,0,0,3,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2
908,0,0,0,41009,97016,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,1,0,0,46,151,0,34,0,3,0,0,1,3,82422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1500,1500,1500,1500,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
909,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,25,0,0,2205,7234,1,18,0,97,0,0,2,10,72407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,1500,1500,1500,1500,17,17,17,17,17,17,1,0,0,0,0,0,8,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,7
910,0,0,0,41009,97016,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,13,0,0,1151,3779,0,18,0,50,0,0,1,3,82422,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,1500,1500,1500,1500,9,9,9,9,9,9,0,0,0,0,0,0,4,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4
911,0,0,0,41009,97016,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,13,0,0,2263,7425,1,9,0,50,0,0,2,3,79322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,1500,1500,1500,1500,12,12,12,12,12,12,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
912,0,0,0,41009,97016,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,1,0,0,896,2940,0,1,0,3,0,0,1,3,82422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1500,1500,1500,1500,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
913,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,15,0,0,3446,11307,2,7,0,58,0,0,3,7,72813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,1500,1500,1500,1500,9,9,9,9,9,9,2,0,0,0,0,0,6,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,6
914,0,0,0,41009,97016,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,3,0,0,1346,4419,0,3,0,11,0,0,1,3,64141,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1500,1500,1500,1500,1,1,1,1,1,1,0,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2
915,0,0,0,41009,97016,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,2,0,0,956,3139,0,3,0,7,0,0,1,3,64141,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2
916,0,0,0,41009,97016,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,11,0,0,1416,4646,0,12,0,42,0,0,1,3,64141,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,1500,1500,1500,1500,7,7,7,7,7,7,0,0,0,0,0,0,4,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4
917,0,0,0,41009,97016,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,5,0,0,1933,6342,1,4,0,19,0,0,1,3,64141,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1500,1500,1500,1500,2,2,2,2,2,2,1,0,0,0,0,0,3,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,3
918,0,0,0,41009,97016,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,2,0,0,1015,3333,0,3,0,7,0,0,1,3,64141,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1500,1500,1500,1500,2,2,2,2,2,2,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
919,0,0,0,41009,97016,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,4,0,0,982,3223,0,6,0,15,0,0,1,3,64141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1500,1500,1500,1500,1,1,1,1,1,1,0,0,0,0,0,0,3,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,3
922,0,0,0,41009,97016,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,5,0,0,538,1765,0,14,0,19,0,0,1,3,64141,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1500,1500,1500,1500,4,4,4,4,4,4,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
926,0,0,0,41009,97016,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,4,0,0,1336,4385,0,4,0,15,0,0,1,3,64141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4
927,0,0,0,41009,97016,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,1,0,0,1024,3362,0,1,0,3,0,0,1,3,64141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
928,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,3,0,0,2216,7272,1,2,0,11,0,0,1,3,64141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,3
929,0,0,0,41009,97048,41,9,0,0,0,0,0,0,0,46,-123,0,0,0,0,1,0,0,884,2900,0,1,0,3,0,0,1,3,64141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1500,1500,1500,1500,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
